,@context,@id,@type,dc:date,dc:title,geo:lat,geo:long,odpt:connectingRailway,odpt:operator,odpt:passengerSurvey,odpt:railway,odpt:stationCode,odpt:stationTimetable,odpt:stationTitle,owl:sameAs
0,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102661,odpt:Station,2018-09-12T13:00:00+09:00,蘇我,35.58213272495779,140.13065376946722,"['odpt.Railway:JR-East.Sotobo', 'odpt.Railway:JR-East.Uchibo']",odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Soga'],odpt.Railway:JR-East.Keiyo,,"['odpt.StationTimetable:JR-East.Keiyo.Soga.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Keiyo.Soga.Inbound.SaturdayHoliday']","{'en': 'Soga', 'ja': '蘇我'}",odpt.Station:JR-East.Keiyo.Soga
1,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310264F,odpt:Station,2018-09-12T13:00:00+09:00,東京,35.681282435644995,139.7670682882786,"['odpt.Railway:JR-East.ChuoRapid', 'odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.SobuRapid', 'odpt.Railway:JR-East.Takasaki', 'odpt.Railway:JR-East.Tokaido', 'odpt.Railway:JR-East.Utsunomiya', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:JR-East.Yokosuka', 'odpt.Railway:TokyoMetro.Marunouchi']",odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Tokyo'],odpt.Railway:JR-East.Keiyo,JE01,"['odpt.StationTimetable:JR-East.Keiyo.Tokyo.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Keiyo.Tokyo.Outbound.SaturdayHoliday']","{'en': 'Tokyo', 'ja': '東京'}",odpt.Station:JR-East.Keiyo.Tokyo
2,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310260E,odpt:Station,2018-09-12T13:00:00+09:00,祗園,,,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Gion'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Gion.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Gion.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Gion.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Gion.Outbound.SaturdayHoliday']","{'en': 'Gion', 'ja': '祗園'}",odpt.Station:JR-East.Kururi.Gion
3,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102610,odpt:Station,2018-09-12T13:00:00+09:00,東清川,35.38992852862222,139.98567466022888,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.HigashiKiyokawa'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.HigashiKiyokawa.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.HigashiKiyokawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.HigashiKiyokawa.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.HigashiKiyokawa.Outbound.SaturdayHoliday']","{'en': 'Higashi-Kiyokawa', 'ja': '東清川'}",odpt.Station:JR-East.Kururi.HigashiKiyokawa
4,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102613,odpt:Station,2018-09-12T13:00:00+09:00,東横田,35.38604093370112,140.03594844182584,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.HigashiYokota'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.HigashiYokota.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.HigashiYokota.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.HigashiYokota.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.HigashiYokota.Outbound.SaturdayHoliday']","{'en': 'Higashi-Yokota', 'ja': '東横田'}",odpt.Station:JR-East.Kururi.HigashiYokota
5,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310261A,odpt:Station,2018-09-12T13:00:00+09:00,平山,35.27410896137945,140.06456233068278,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Hirayama'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Hirayama.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Hirayama.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Hirayama.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Hirayama.Outbound.SaturdayHoliday']","{'en': 'Hirayama', 'ja': '平山'}",odpt.Station:JR-East.Kururi.Hirayama
6,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310261C,odpt:Station,2018-09-12T13:00:00+09:00,上総亀山,35.23300267885056,140.08928439257082,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.KazusaKameyama'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.KazusaKameyama.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.KazusaKameyama.Inbound.SaturdayHoliday']","{'en': 'Kazusa-Kameyama', 'ja': '上総亀山'}",odpt.Station:JR-East.Kururi.KazusaKameyama
7,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310260F,odpt:Station,2018-09-12T13:00:00+09:00,上総清川,35.39076141869945,139.96539852801362,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.KazusaKiyokawa'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.KazusaKiyokawa.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.KazusaKiyokawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.KazusaKiyokawa.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.KazusaKiyokawa.Outbound.SaturdayHoliday']","{'en': 'Kazusa-Kiyokawa', 'ja': '上総清川'}",odpt.Station:JR-East.Kururi.KazusaKiyokawa
8,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310261B,odpt:Station,2018-09-12T13:00:00+09:00,上総松丘,35.25799956364944,140.06400756298555,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.KazusaMatsuoka'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.KazusaMatsuoka.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.KazusaMatsuoka.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.KazusaMatsuoka.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.KazusaMatsuoka.Outbound.SaturdayHoliday']","{'en': 'Kazusa-Matsuoka', 'ja': '上総松丘'}",odpt.Station:JR-East.Kururi.KazusaMatsuoka
9,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310260D,odpt:Station,2018-09-12T13:00:00+09:00,木更津,35.38159504355,139.92595778116916,['odpt.Railway:JR-East.Uchibo'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Kisarazu'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Kisarazu.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Kisarazu.Outbound.SaturdayHoliday']","{'en': 'Kisarazu', 'ja': '木更津'}",odpt.Station:JR-East.Kururi.Kisarazu
10,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102619,odpt:Station,2018-09-12T13:00:00+09:00,久留里,35.29549575192,140.07539377968195,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Kururi'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Kururi.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Kururi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Kururi.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Kururi.Outbound.SaturdayHoliday']","{'en': 'Kururi', 'ja': '久留里'}",odpt.Station:JR-East.Kururi.Kururi
11,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102615,odpt:Station,2018-09-12T13:00:00+09:00,馬来田,35.36659896178001,140.05844746854166,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Makuta'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Makuta.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Makuta.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Makuta.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Makuta.Outbound.SaturdayHoliday']","{'en': 'Makuta', 'ja': '馬来田'}",odpt.Station:JR-East.Kururi.Makuta
12,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102617,odpt:Station,2018-09-12T13:00:00+09:00,小櫃,35.327992004382786,140.05983801967142,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Obitsu'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Obitsu.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Obitsu.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Obitsu.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Obitsu.Outbound.SaturdayHoliday']","{'en': 'Obitsu', 'ja': '小櫃'}",odpt.Station:JR-East.Kururi.Obitsu
13,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102616,odpt:Station,2018-09-12T13:00:00+09:00,下郡,35.354933489501114,140.05539270383863,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Shimogori'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Shimogori.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Shimogori.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Shimogori.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Shimogori.Outbound.SaturdayHoliday']","{'en': 'Shimogori', 'ja': '下郡'}",odpt.Station:JR-East.Kururi.Shimogori
14,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102618,odpt:Station,2018-09-12T13:00:00+09:00,俵田,35.31458894357417,140.0614303490417,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Tawarada'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Tawarada.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Tawarada.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Tawarada.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Tawarada.Outbound.SaturdayHoliday']","{'en': 'Tawarada', 'ja': '俵田'}",odpt.Station:JR-East.Kururi.Tawarada
15,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102611,odpt:Station,2018-09-12T13:00:00+09:00,横田,35.38604065718778,140.02011642334003,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Yokota'],odpt.Railway:JR-East.Kururi,,"['odpt.StationTimetable:JR-East.Kururi.Yokota.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Yokota.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Kururi.Yokota.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Kururi.Yokota.Outbound.SaturdayHoliday']","{'en': 'Yokota', 'ja': '横田'}",odpt.Station:JR-East.Kururi.Yokota
16,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028CC,odpt:Station,2018-09-12T13:00:00+09:00,府中本町,35.66572347919611,139.47709308689528,['odpt.Railway:JR-East.Nambu'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Fuchuhommachi'],odpt.Railway:JR-East.Musashino,JM35,"['odpt.StationTimetable:JR-East.Musashino.Fuchuhommachi.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Fuchuhommachi.Outbound.SaturdayHoliday']","{'en': 'Fuchuhommachi', 'ja': '府中本町'}",odpt.Station:JR-East.Musashino.Fuchuhommachi
17,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028E4,odpt:Station,2018-09-12T13:00:00+09:00,船橋法典,35.730169583816114,139.96677167422166,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Funabashihoten'],odpt.Railway:JR-East.Musashino,JM11,"['odpt.StationTimetable:JR-East.Musashino.Funabashihoten.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Funabashihoten.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.Funabashihoten.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Funabashihoten.Outbound.SaturdayHoliday']","{'en': 'Funabashihoten', 'ja': '船橋法典'}",odpt.Station:JR-East.Musashino.Funabashihoten
18,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D8,odpt:Station,2018-09-12T13:00:00+09:00,東川口,35.875150185475,139.74400572106887,['odpt.Railway:SaitamaRailway.SaitamaRailway'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.HigashiKawaguchi'],odpt.Railway:JR-East.Musashino,JM23,"['odpt.StationTimetable:JR-East.Musashino.HigashiKawaguchi.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiKawaguchi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.HigashiKawaguchi.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiKawaguchi.Outbound.SaturdayHoliday']","{'en': 'Higashi-Kawaguchi', 'ja': '東川口'}",odpt.Station:JR-East.Musashino.HigashiKawaguchi
19,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028E2,odpt:Station,2018-09-12T13:00:00+09:00,東松戸,35.7698871357,139.94260518569584,"['odpt.Railway:Hokuso.Hokuso', 'odpt.Railway:Keisei.NaritaSkyAccess']",odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.HigashiMatsudo'],odpt.Railway:JR-East.Musashino,JM13,"['odpt.StationTimetable:JR-East.Musashino.HigashiMatsudo.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiMatsudo.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.HigashiMatsudo.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiMatsudo.Outbound.SaturdayHoliday']","{'en': 'Higashi-Matsudo', 'ja': '東松戸'}",odpt.Station:JR-East.Musashino.HigashiMatsudo
20,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D1,odpt:Station,2018-09-12T13:00:00+09:00,東所沢,35.79487698153667,139.51430627149753,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.HigashiTokorozawa'],odpt.Railway:JR-East.Musashino,JM30,"['odpt.StationTimetable:JR-East.Musashino.HigashiTokorozawa.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiTokorozawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.HigashiTokorozawa.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiTokorozawa.Outbound.SaturdayHoliday']","{'en': 'Higashi-Tokorozawa', 'ja': '東所沢'}",odpt.Station:JR-East.Musashino.HigashiTokorozawa
21,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D7,odpt:Station,2018-09-12T13:00:00+09:00,東浦和,35.86376182091889,139.70428732182083,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.HigashiUrawa'],odpt.Railway:JR-East.Musashino,JM24,"['odpt.StationTimetable:JR-East.Musashino.HigashiUrawa.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiUrawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.HigashiUrawa.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.HigashiUrawa.Outbound.SaturdayHoliday']","{'en': 'Higashi-Urawa', 'ja': '東浦和'}",odpt.Station:JR-East.Musashino.HigashiUrawa
22,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028E3,odpt:Station,2018-09-12T13:00:00+09:00,市川大野,35.75516664325501,139.9514940142064,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Ichikawaono'],odpt.Railway:JR-East.Musashino,JM12,"['odpt.StationTimetable:JR-East.Musashino.Ichikawaono.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Ichikawaono.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.Ichikawaono.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Ichikawaono.Outbound.SaturdayHoliday']","{'en': 'Ichikawaono', 'ja': '市川大野'}",odpt.Station:JR-East.Musashino.Ichikawaono
23,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D3,odpt:Station,2018-09-12T13:00:00+09:00,北朝霞,35.81543161451778,139.58735481396388,['odpt.Railway:Tobu.Tojo'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.KitaAsaka'],odpt.Railway:JR-East.Musashino,JM28,"['odpt.StationTimetable:JR-East.Musashino.KitaAsaka.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.KitaAsaka.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.KitaAsaka.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.KitaAsaka.Outbound.SaturdayHoliday']","{'en': 'Kita-Asaka', 'ja': '北朝霞'}",odpt.Station:JR-East.Musashino.KitaAsaka
24,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028CD,odpt:Station,2018-09-12T13:00:00+09:00,北府中,35.680721782775,139.47181505683,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.KitaFuchu'],odpt.Railway:JR-East.Musashino,JM34,"['odpt.StationTimetable:JR-East.Musashino.KitaFuchu.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.KitaFuchu.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.KitaFuchu.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.KitaFuchu.Outbound.SaturdayHoliday']","{'en': 'Kita-Fuchu', 'ja': '北府中'}",odpt.Station:JR-East.Musashino.KitaFuchu
25,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028DA,odpt:Station,2018-09-12T13:00:00+09:00,越谷レイクタウン,35.876368475864545,139.82215985211872,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.KoshigayaLaketown'],odpt.Railway:JR-East.Musashino,JM21,"['odpt.StationTimetable:JR-East.Musashino.KoshigayaLaketown.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.KoshigayaLaketown.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.KoshigayaLaketown.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.KoshigayaLaketown.Outbound.SaturdayHoliday']","{'en': 'Koshigaya Laketown', 'ja': '越谷レイクタウン'}",odpt.Station:JR-East.Musashino.KoshigayaLaketown
26,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D9,odpt:Station,2018-09-12T13:00:00+09:00,南越谷,35.87598424952111,139.79094622874084,['odpt.Railway:Tobu.TobuSkytree'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.MinamiKoshigaya'],odpt.Railway:JR-East.Musashino,JM22,"['odpt.StationTimetable:JR-East.Musashino.MinamiKoshigaya.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MinamiKoshigaya.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.MinamiKoshigaya.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MinamiKoshigaya.Outbound.SaturdayHoliday']","{'en': 'Minami-Koshigaya', 'ja': '南越谷'}",odpt.Station:JR-East.Musashino.MinamiKoshigaya
27,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102860,odpt:Station,2018-09-12T13:00:00+09:00,佐倉,35.70962076246611,140.22647327466808,['odpt.Railway:JR-East.Sobu'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Sakura'],odpt.Railway:JR-East.Narita,JO33,"['odpt.StationTimetable:JR-East.Narita.Sakura.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Narita.Sakura.Outbound.SaturdayHoliday']","{'en': 'Sakura', 'ja': '佐倉'}",odpt.Station:JR-East.Narita.Sakura
28,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028DF,odpt:Station,2018-09-12T13:00:00+09:00,南流山,35.83765699034,139.9039941606139,['odpt.Railway:MIR.TsukubaExpress'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.MinamiNagareyama'],odpt.Railway:JR-East.Musashino,JM16,"['odpt.StationTimetable:JR-East.Musashino.MinamiNagareyama.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MinamiNagareyama.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.MinamiNagareyama.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MinamiNagareyama.Outbound.SaturdayHoliday']","{'en': 'Minami-Nagareyama', 'ja': '南流山'}",odpt.Station:JR-East.Musashino.MinamiNagareyama
29,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D6,odpt:Station,2018-09-12T13:00:00+09:00,南浦和,35.84765181680001,139.6690132153389,['odpt.Railway:JR-East.KeihinTohokuNegishi'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.MinamiUrawa'],odpt.Railway:JR-East.Musashino,JM25,"['odpt.StationTimetable:JR-East.Musashino.MinamiUrawa.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MinamiUrawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.MinamiUrawa.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MinamiUrawa.Outbound.SaturdayHoliday']","{'en': 'Minami-Urawa', 'ja': '南浦和'}",odpt.Station:JR-East.Musashino.MinamiUrawa
30,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028DE,odpt:Station,2018-09-12T13:00:00+09:00,三郷,35.84460039130723,139.88677304886832,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Musashino.Misato'],odpt.Railway:JR-East.Musashino,JM17,"['odpt.StationTimetable:JR-East.Musashino.Misato.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Misato.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.Misato.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Misato.Outbound.SaturdayHoliday']","{'en': 'Misato', 'ja': '三郷'}",odpt.Station:JR-East.Musashino.Misato
31,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D5,odpt:Station,2018-09-12T13:00:00+09:00,武蔵浦和,35.845984959698896,139.6479039340878,['odpt.Railway:JR-East.SaikyoKawagoe'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.MusashiUrawa'],odpt.Railway:JR-East.Musashino,JM26,"['odpt.StationTimetable:JR-East.Musashino.MusashiUrawa.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MusashiUrawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.MusashiUrawa.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.MusashiUrawa.Outbound.SaturdayHoliday']","{'en': 'Musashi-Urawa', 'ja': '武蔵浦和'}",odpt.Station:JR-East.Musashino.MusashiUrawa
32,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028D2,odpt:Station,2018-09-12T13:00:00+09:00,新座,35.80376565227667,139.5562468235228,,odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Niiza'],odpt.Railway:JR-East.Musashino,JM29,"['odpt.StationTimetable:JR-East.Musashino.Niiza.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Niiza.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.Niiza.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.Niiza.Outbound.SaturdayHoliday']","{'en': 'Niiza', 'ja': '新座'}",odpt.Station:JR-East.Musashino.Niiza
33,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028E5,odpt:Station,2018-09-12T13:00:00+09:00,西船橋,35.707116363072224,139.95927335847583,"['odpt.Railway:JR-East.ChuoSobuLocal', 'odpt.Railway:JR-East.Keiyo', 'odpt.Railway:Keisei.Main', 'odpt.Railway:TokyoMetro.Tozai', 'odpt.Railway:ToyoRapid.ToyoRapid']",odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.NishiFunabashi'],odpt.Railway:JR-East.Musashino,JM10,"['odpt.StationTimetable:JR-East.Musashino.NishiFunabashi.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.NishiFunabashi.Inbound.SaturdayHoliday']","{'en': 'Nishi-Funabashi', 'ja': '西船橋'}",odpt.Station:JR-East.Musashino.NishiFunabashi
34,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310293D,odpt:Station,2018-09-12T13:00:00+09:00,高崎問屋町,36.345920467825565,139.01709996804695,['odpt.Railway:JR-East.Joetsu'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.Takasakitonyamachi'],odpt.Railway:JR-East.Ryomo,,,"{'en': 'Takasakitonyamachi', 'ja': '高崎問屋町'}",odpt.Station:JR-East.Ryomo.Takasakitonyamachi
35,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031028CE,odpt:Station,2018-09-12T13:00:00+09:00,西国分寺,35.69960854962388,139.4659813383075,['odpt.Railway:JR-East.ChuoRapid'],odpt.Operator:JR-East,['odpt.PassengerSurvey:JR-East.NishiKokubunji'],odpt.Railway:JR-East.Musashino,JM33,"['odpt.StationTimetable:JR-East.Musashino.NishiKokubunji.Inbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.NishiKokubunji.Inbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.Musashino.NishiKokubunji.Outbound.Weekday', 'odpt.StationTimetable:JR-East.Musashino.NishiKokubunji.Outbound.SaturdayHoliday']","{'en': 'Nishi-Kokubunji', 'ja': '西国分寺'}",odpt.Station:JR-East.Musashino.NishiKokubunji
