,@context,@id,@type,dc:date,dct:valid,odpt:busNumber,odpt:busroute,odpt:busroutePattern,odpt:frequency,odpt:fromBusstopPole,odpt:fromBusstopPoleTime,odpt:note,odpt:operator,odpt:startingBusstopPole,odpt:terminalBusstopPole,odpt:toBusstopPole,owl:sameAs
0,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C74,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,T210,odpt.Busroute:Toei.Shibu88,odpt.BusroutePattern:Toei.Shibu88.8206.1,15,odpt.BusstopPole:Toei.Minamiaoyamananachoume.1469.2,2018-08-29T08:30:32+09:00,T210:渋８８:8206:1:南青山七丁目:西麻布,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.1,odpt.BusstopPole:Toei.Shimbashiekimae.737.2,odpt.BusstopPole:Toei.Nishiazabu.1130.1,odpt.Bus:Toei.Shibu88.8206.1.T210
1,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009A2,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,L699,odpt.Busroute:Toei.Shibu88,odpt.BusroutePattern:Toei.Shibu88.8206.1,15,odpt.BusstopPole:Toei.Toranomonsanchoume.1039.3,2018-08-29T08:29:59+09:00,L699:渋８８:8206:1:虎ノ門三丁目:虎ノ門,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.1,odpt.BusstopPole:Toei.Shimbashiekimae.737.2,odpt.BusstopPole:Toei.Toranomon.1036.1,odpt.Bus:Toei.Shibu88.8206.1.L699
2,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C63,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,T193,odpt.Busroute:Toei.Shibu88,odpt.BusroutePattern:Toei.Shibu88.8206.2,15,odpt.BusstopPole:Toei.Toranomon.1036.2,2018-08-29T08:29:08+09:00,T193:渋８８:8206:2:虎ノ門:虎ノ門三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.2,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Toranomonsanchoume.1039.4,odpt.Bus:Toei.Shibu88.8206.2.T193
3,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100831,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,A588,odpt.Busroute:Toei.Shibu88,odpt.BusroutePattern:Toei.Shibu88.8206.2,15,odpt.BusstopPole:Toei.Minamiaoyamananachoume.1469.1,2018-08-29T08:29:07+09:00,A588:渋８８:8206:2:南青山七丁目:南青山六丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.2,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Minamiaoyamarokuchoume.1468.2,odpt.Bus:Toei.Shibu88.8206.2.A588
4,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CE1,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,V322,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1009.3,15,odpt.BusstopPole:Toei.Higashishinagawasanchoume.1287.2,2018-08-29T08:29:08+09:00,V322:品９１:1009:3:東品川三丁目:品川警察署入口,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.3,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Shinagawakeisatsushoiriguchi.2010.2,odpt.Bus:Toei.Shina91.1009.3.V322
5,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CDF,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,V320,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1009.3,15,odpt.BusstopPole:Toei.Shinagawasougoufukushisenta-mae.2011.2,2018-08-29T08:30:18+09:00,V320:品９１:1009:3:品川総合福祉センター前:明晴学園前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.3,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Meiseigakuemmae.2046.1,odpt.Bus:Toei.Shina91.1009.3.V320
6,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D3B,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,W414,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1009.3,15,odpt.BusstopPole:Toei.Yashiokouemmae.2017.1,2018-08-29T08:30:40+09:00,W414:品９１:1009:3:八潮公園前:明晴学園前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.3,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Meiseigakuemmae.2046.2,odpt.Bus:Toei.Shina91.1009.3.W414
7,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100DC3,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,Z538,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1009.3,15,odpt.BusstopPole:Toei.Toritsuyashiokoukoumae.836.1,2018-08-29T08:29:37+09:00,Z538:品９１:1009:3:都立八潮高校前:品川警察署入口,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.3,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Shinagawakeisatsushoiriguchi.2010.1,odpt.Bus:Toei.Shina91.1009.3.Z538
8,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100DC6,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,Z541,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1009.3,15,odpt.BusstopPole:Toei.Rakusuibashi.972.1,2018-08-29T08:29:42+09:00,Z541:品９１:1009:3:楽水橋（品川車庫入口）:食肉市場前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.3,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Shokunikushijoumae.674.1,odpt.Bus:Toei.Shina91.1009.3.Z541
9,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100825,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,A576,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1011.1,15,odpt.BusstopPole:Toei.Shokunikushijoumae.674.2,2018-08-29T08:30:19+09:00,A576:品９１:1011:1:食肉市場前:楽水橋（品川車庫入口）,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.3,odpt.BusstopPole:Toei.Shinagawashi-saidoekimae.2463.1,odpt.BusstopPole:Toei.Rakusuibashi.972.2,odpt.Bus:Toei.Shina91.1011.1.A576
10,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A8B,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,N277,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1011.2,15,odpt.BusstopPole:Toei.Shinagawashi-saidoekimae.2463.1,2018-08-29T08:30:31+09:00,N277:品９１:1011:2:品川シーサイド駅前:都立八潮高校前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawashi-saidoekimae.2463.1,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Toritsuyashiokoukoumae.836.1,odpt.Bus:Toei.Shina91.1011.2.N277
11,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B8E,odpt:Bus,2018-08-29T08:30:50+09:00,2018-08-29T08:31:05+09:00,R544,odpt.Busroute:Toei.Shina91,odpt.BusroutePattern:Toei.Shina91.1011.2,15,odpt.BusstopPole:Toei.Rakusuibashi.972.1,2018-08-29T08:30:03+09:00,R544:品９１:1011:2:楽水橋（品川車庫入口）:食肉市場前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawashi-saidoekimae.2463.1,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.11,odpt.BusstopPole:Toei.Shokunikushijoumae.674.1,odpt.Bus:Toei.Shina91.1011.2.R544
12,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CA5,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,T262,odpt.Busroute:Toei.Shuku91,odpt.BusroutePattern:Toei.Shuku91.24302.1,15,odpt.BusstopPole:Toei.Seshionsuginamimae.781.1,2018-08-29T08:30:17+09:00,T262:宿９１:24302:1:セシオン杉並前:東高円寺駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shindaitaekimae.719.4,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.4,odpt.BusstopPole:Toei.Higashikouenjiekimae.1277.1,odpt.Bus:Toei.Shuku91.24302.1.T262
13,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100DDB,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,C215,odpt.Busroute:Toei.Shuku91,odpt.BusroutePattern:Toei.Shuku91.24302.1,15,odpt.BusstopPole:Toei.Honchousanchoume.1092.1,2018-08-29T08:30:20+09:00,C215:宿９１:24302:1:本町三丁目:宝仙寺前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shindaitaekimae.719.4,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.4,odpt.BusstopPole:Toei.Housenjimae.1388.1,odpt.Bus:Toei.Shuku91.24302.1.C215
14,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A58,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,M211,odpt.Busroute:Toei.Shuku91,odpt.BusroutePattern:Toei.Shuku91.24302.2,15,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.4,2018-08-29T08:30:02+09:00,M211:宿９１:24302:2:新宿駅西口:東京医大病院前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.4,odpt.BusstopPole:Toei.Shindaitaekimae.719.3,odpt.BusstopPole:Toei.Toukyouidaibyouimmae.964.1,odpt.Bus:Toei.Shuku91.24302.2.M211
15,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310083E,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,A601,odpt.Busroute:Toei.Shuku91,odpt.BusroutePattern:Toei.Shuku91.24302.2,15,odpt.BusstopPole:Toei.Kouenjiminamiicchoume.480.2,2018-08-29T08:30:29+09:00,A601:宿９１:24302:2:高円寺南一丁目:東高円寺駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.4,odpt.BusstopPole:Toei.Shindaitaekimae.719.3,odpt.BusstopPole:Toei.Higashikouenjiekimae.1277.2,odpt.Bus:Toei.Shuku91.24302.2.A601
16,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100DBD,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,Z532,odpt.Busroute:Toei.Shuku91,odpt.BusroutePattern:Toei.Shuku91.24302.2,15,odpt.BusstopPole:Toei.Izumiicchoume.98.2,2018-08-29T08:29:50+09:00,Z532:宿９１:24302:2:和泉一丁目:代田橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.4,odpt.BusstopPole:Toei.Shindaitaekimae.719.3,odpt.BusstopPole:Toei.Daitabashi.914.2,odpt.Bus:Toei.Shuku91.24302.2.Z532
17,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310096D,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,L632,odpt.Busroute:Toei.Ta92,odpt.BusroutePattern:Toei.Ta92.901.1,15,odpt.BusstopPole:Toei.Shibaurayonchoume.627.1,2018-08-29T08:29:51+09:00,L632:田９２:901:1:芝浦四丁目:八千代橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.6,odpt.BusstopPole:Toei.Tamachiekihigashiguchi.906.8,odpt.BusstopPole:Toei.Yachiyobashi.1552.1,odpt.Bus:Toei.Ta92.901.1.L632
18,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100BEF,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,S126,odpt.Busroute:Toei.Ta92,odpt.BusroutePattern:Toei.Ta92.901.2,15,odpt.BusstopPole:Toei.Moshiobashi.1534.2,2018-08-29T08:29:03+09:00,S126:田９２:901:2:藻塩橋:八千代橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Tamachiekihigashiguchi.906.8,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.6,odpt.BusstopPole:Toei.Yachiyobashi.1552.2,odpt.Bus:Toei.Ta92.901.2.S126
19,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CBF,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,V288,odpt.Busroute:Toei.Ta92,odpt.BusroutePattern:Toei.Ta92.901.2,15,odpt.BusstopPole:Toei.Kounanicchoume.501.2,2018-08-29T08:29:23+09:00,V288:田９２:901:2:港南一丁目:品川駅港南口,odpt.Operator:Toei,odpt.BusstopPole:Toei.Tamachiekihigashiguchi.906.8,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.6,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.6,odpt.Bus:Toei.Ta92.901.2.V288
20,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A8E,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,N280,odpt.Busroute:Toei.I92,odpt.BusroutePattern:Toei.I92.1101.3,15,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,2018-08-29T08:27:16+09:00,N280:井９２:1101:3:大井町駅東口:仙台坂,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.BusstopPole:Toei.Sendaizaka.825.3,odpt.Bus:Toei.I92.1101.3.N280
21,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C8C,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,T234,odpt.Busroute:Toei.I92,odpt.BusroutePattern:Toei.I92.1101.3,15,odpt.BusstopPole:Toei.Aomonoyokochou.4.2,2018-08-29T08:29:53+09:00,T234:井９２:1101:3:青物横丁:都立八潮高校前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.BusstopPole:Toei.Toritsuyashiokoukoumae.836.3,odpt.Bus:Toei.I92.1101.3.T234
22,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C5C,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,T186,odpt.Busroute:Toei.I92,odpt.BusroutePattern:Toei.I92.1101.3,15,odpt.BusstopPole:Toei.Shinagawasougoufukushisenta-mae.2011.2,2018-08-29T08:30:00+09:00,T186:井９２:1101:3:品川総合福祉センター前:明晴学園前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.BusstopPole:Toei.Meiseigakuemmae.2046.1,odpt.Bus:Toei.I92.1101.3.T186
23,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310088F,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,B713,odpt.Busroute:Toei.I92,odpt.BusroutePattern:Toei.I92.1101.3,15,odpt.BusstopPole:Toei.Yashiohigashi.2016.1,2018-08-29T08:30:32+09:00,B713:井９２:1101:3:八潮東:八潮公園前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.BusstopPole:Toei.Yashiokouemmae.2017.1,odpt.Bus:Toei.I92.1101.3.B713
24,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B8F,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,R545,odpt.Busroute:Toei.I92,odpt.BusroutePattern:Toei.I92.1101.3,15,odpt.BusstopPole:Toei.Shinagawasougoufukushisenta-mae.2011.1,2018-08-29T08:28:59+09:00,R545:井９２:1101:3:品川総合福祉センター前:都立産業技術高専品川キャンパス前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.BusstopPole:Toei.Toritsusangyougijutsukousenshinagawa.1048.1,odpt.Bus:Toei.I92.1101.3.R545
25,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100888,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,B706,odpt.Busroute:Toei.I92,odpt.BusroutePattern:Toei.I92.1101.3,15,odpt.BusstopPole:Toei.Sendaizaka.825.1,2018-08-29T08:29:41+09:00,B706:井９２:1101:3:仙台坂:大井町駅東口,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.1,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.BusstopPole:Toei.Ooimachiekihigashiguchi.223.2,odpt.Bus:Toei.I92.1101.3.B706
26,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B93,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,R550,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.1,15,odpt.BusstopPole:Toei.Toritsusangyougijutsukousenshinagawa.1048.2,2018-08-29T08:30:29+09:00,R550:品９３:408:1:都立産業技術高専品川キャンパス前:都立八潮高校前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Meguroekimae.1526.3,odpt.BusstopPole:Toei.Toritsuyashiokoukoumae.836.1,odpt.Bus:Toei.Shina93.408.1.R550
27,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D44,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,W423,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.1,15,odpt.BusstopPole:Toei.Higashishinagawasanchoume.1287.3,2018-08-29T08:29:08+09:00,W423:品９３:408:1:東品川三丁目:昭和橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Meguroekimae.1526.3,odpt.BusstopPole:Toei.Shouwabashi.671.1,odpt.Bus:Toei.Shina93.408.1.W423
28,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310088D,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,B711,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.1,15,odpt.BusstopPole:Toei.Kitashinagawanichoume.2112.1,2018-08-29T08:26:22+09:00,B711:品９３:408:1:北品川二丁目:北品川,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Meguroekimae.1526.3,odpt.BusstopPole:Toei.Kitashinagawa.2434.1,odpt.Bus:Toei.Shina93.408.1.B711
29,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C90,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,T238,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.1,15,odpt.BusstopPole:Toei.Shinagawaekitakanawaguchi.606.3,2018-08-29T08:30:03+09:00,T238:品９３:408:1:品川駅高輪口:グランドプリンスホテル新高輪前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Meguroekimae.1526.3,odpt.BusstopPole:Toei.Gurandopurinsuhoterushintakanawamae.869.3,odpt.Bus:Toei.Shina93.408.1.T238
30,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C48,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,S692,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.1,15,odpt.BusstopPole:Toei.Shirokaneshougakkoumae.683.2,2018-08-29T08:30:08+09:00,S692:品９３:408:1:白金小学校前:白金台駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Meguroekimae.1526.3,odpt.BusstopPole:Toei.Shirokanedaiekimae.1340.2,odpt.Bus:Toei.Shina93.408.1.S692
31,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100886,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,B704,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.2,15,odpt.BusstopPole:Toei.Shirokanedaiekimae.1340.1,2018-08-29T08:30:49+09:00,B704:品９３:408:2:白金台駅前:白金小学校前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Meguroekimae.1526.1,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Shirokaneshougakkoumae.683.1,odpt.Bus:Toei.Shina93.408.2.B704
32,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A7F,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,M259,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.2,15,odpt.BusstopPole:Toei.Takanawasanchoume.868.1,2018-08-29T08:30:41+09:00,M259:品９３:408:2:高輪三丁目:グランドプリンスホテル新高輪前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Meguroekimae.1526.1,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Gurandopurinsuhoterushintakanawamae.869.4,odpt.Bus:Toei.Shina93.408.2.M259
33,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A84,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,N270,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.2,15,odpt.BusstopPole:Toei.Shinagawaekitakanawaguchi.606.2,2018-08-29T08:29:58+09:00,N270:品９３:408:2:品川駅高輪口:北品川,odpt.Operator:Toei,odpt.BusstopPole:Toei.Meguroekimae.1526.1,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Kitashinagawa.2434.2,odpt.Bus:Toei.Shina93.408.2.N270
34,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C4C,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,S696,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.2,15,odpt.BusstopPole:Toei.Kitashinagawanichoume.2112.2,2018-08-29T08:30:31+09:00,S696:品９３:408:2:北品川二丁目:天王洲橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Meguroekimae.1526.1,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Tennouzubashi.960.1,odpt.Bus:Toei.Shina93.408.2.S696
35,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C59,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,T183,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.2,15,odpt.BusstopPole:Toei.Shinagawakeisatsushoiriguchi.2010.2,2018-08-29T08:29:20+09:00,T183:品９３:408:2:品川警察署入口:都立八潮高校前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Meguroekimae.1526.1,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Toritsuyashiokoukoumae.836.3,odpt.Bus:Toei.Shina93.408.2.T183
36,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D3F,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,W418,odpt.Busroute:Toei.Shina93,odpt.BusroutePattern:Toei.Shina93.408.2,15,odpt.BusstopPole:Toei.Samezuuntemmenkyoshikenjoumae.977.1,2018-08-29T08:30:23+09:00,W418:品９３:408:2:鮫洲運転免許試験場前:勝島一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Meguroekimae.1526.1,odpt.BusstopPole:Toei.Ooikeibajoumae.216.1,odpt.BusstopPole:Toei.Katsushimaicchoume.329.2,odpt.Bus:Toei.Shina93.408.2.W418
37,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009D5,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,L752,odpt.Busroute:Toei.Tan94,odpt.BusroutePattern:Toei.Tan94.1801.2,15,odpt.BusstopPole:Toei.Shirokanetakanawaekimae.681.3,2018-08-29T08:29:55+09:00,L752:反９４:1801:2:白金高輪駅前:白金台一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Akabanebashiekimae.22.7,odpt.BusstopPole:Toei.Gotandaeki.559.1,odpt.BusstopPole:Toei.Shirokanedaiicchoume.2009.2,odpt.Bus:Toei.Tan94.1801.2.L752
38,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100826,odpt:Bus,2018-08-29T08:30:51+09:00,2018-08-29T08:31:06+09:00,A577,odpt.Busroute:Toei.Hama95,odpt.BusroutePattern:Toei.Hama95.802.1,15,odpt.BusstopPole:Toei.Shibaurachuuoukoueniriguchi.624.1,2018-08-29T08:30:25+09:00,A577:浜９５:802:1:芝浦中央公園入口:港南一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinagawaekikounanguchi.605.6,odpt.BusstopPole:Toei.Toukyoutawa-.975.2,odpt.BusstopPole:Toei.Kounanicchoume.501.1,odpt.Bus:Toei.Hama95.802.1.A577
