,@context,@id,@type,dc:date,dct:valid,odpt:busNumber,odpt:busroute,odpt:busroutePattern,odpt:frequency,odpt:fromBusstopPole,odpt:fromBusstopPoleTime,odpt:note,odpt:operator,odpt:startingBusstopPole,odpt:terminalBusstopPole,odpt:toBusstopPole,owl:sameAs
0,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C09,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,S158,odpt.Busroute:Toei.Toyosu01,odpt.BusroutePattern:Toei.Toyosu01.73302.1,15,odpt.BusstopPole:Toei.Shinonomebashikousaten.621.2,2018-08-29T08:39:12+09:00,S158:豊洲０１:73302:1:東雲橋交差点:豊洲駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kyanaruko-tosangaikumae.2495.1,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,odpt.Bus:Toei.Toyosu01.73302.1.S158
1,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C16,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,S171,odpt.Busroute:Toei.Toyosu01,odpt.BusroutePattern:Toei.Toyosu01.73303.3,15,odpt.BusstopPole:Toei.Shinonomebashikousaten.621.1,2018-08-29T08:42:07+09:00,S171:豊洲０１:73303:3:東雲橋交差点:キャナルコート（３街区前）,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,odpt.BusstopPole:Toei.Kyanaruko-tosangaikumae.2495.1,odpt.BusstopPole:Toei.Kyanaruko-tosangaikumae.2495.1,odpt.Bus:Toei.Toyosu01.73303.3.S171
2,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D3A,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,W413,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Monzennakachou.1544.5,2018-08-29T08:39:50+09:00,W413:海０１:72801:1:門前仲町:越中島,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Ecchuujima.170.2,odpt.Bus:Toei.Umi01.72801.1.W413
3,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D34,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,W407,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Shiohamaicchoume.593.2,2018-08-29T08:40:21+09:00,W407:海０１:72801:1:塩浜一丁目:枝川,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Edagawa.166.3,odpt.Bus:Toei.Umi01.72801.1.W407
4,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B92,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,R548,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Fukagawagochuumae.619.2,2018-08-29T08:42:17+09:00,R548:海０１:72801:1:深川五中前:東雲橋交差点,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Shinonomebashikousaten.621.1,odpt.Bus:Toei.Umi01.72801.1.R548
5,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A85,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,N271,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Fukagawashakoiriguchi.1361.2,2018-08-29T08:42:24+09:00,N271:海０１:72801:1:深川車庫入口:東雲都橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Shinonomemiyakobashi.620.2,odpt.Bus:Toei.Umi01.72801.1.N271
6,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D40,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,W419,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Ariakeshouchuugakkoumae.75.2,2018-08-29T08:41:47+09:00,W419:海０１:72801:1:有明小中学校前:かえつ学園西,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Kaetsugakuennishi.2594.1,odpt.Bus:Toei.Umi01.72801.1.W419
7,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CDE,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,V319,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Ariakenichoume.77.2,2018-08-29T08:42:05+09:00,V319:海０１:72801:1:有明二丁目:有明テニスの森,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Ariaketenisunomori.74.2,odpt.Bus:Toei.Umi01.72801.1.V319
8,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C4B,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,S695,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Daibanichoume.2558.1,2018-08-29T08:40:36+09:00,S695:海０１:72801:1:台場二丁目:フジテレビ前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Fujiterebimae.2346.2,odpt.Bus:Toei.Umi01.72801.1.S695
9,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CDC,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,V317,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Daibaekimae.2329.2,2018-08-29T08:42:48+09:00,V317:海０１:72801:1:台場駅前:船の科学館駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Funenokagakukanekimae.302.2,odpt.Bus:Toei.Umi01.72801.1.V317
10,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B7B,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,P530,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Daibaekimae.2329.2,2018-08-29T08:42:13+09:00,P530:海０１:72801:1:台場駅前:船の科学館駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Funenokagakukanekimae.302.2,odpt.Bus:Toei.Umi01.72801.1.P530
11,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D69,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,W462,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.2,15,odpt.BusstopPole:Toei.Nipponkagakumiraikammae.2546.2,2018-08-29T08:41:49+09:00,W462:海０１:72801:2:日本科学未来館前:船の科学館駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.6,odpt.BusstopPole:Toei.Monzennakachou.1544.8,odpt.BusstopPole:Toei.Funenokagakukanekimae.302.1,odpt.Bus:Toei.Umi01.72801.2.W462
12,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CD3,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,V308,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.2,15,odpt.BusstopPole:Toei.Odaibakaihinkouenekimae.469.1,2018-08-29T08:39:59+09:00,V308:海０１:72801:2:お台場海浜公園駅前:有明一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.6,odpt.BusstopPole:Toei.Monzennakachou.1544.8,odpt.BusstopPole:Toei.Ariakeicchoume.2144.1,odpt.Bus:Toei.Umi01.72801.2.V308
13,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100AE2,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,N375,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.2,15,odpt.BusstopPole:Toei.Miyakobashijuutakumae.1502.1,2018-08-29T08:42:04+09:00,N375:海０１:72801:2:都橋住宅前:東雲都橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.6,odpt.BusstopPole:Toei.Monzennakachou.1544.8,odpt.BusstopPole:Toei.Shinonomemiyakobashi.620.1,odpt.Bus:Toei.Umi01.72801.2.N375
14,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CD4,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,V309,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.2,15,odpt.BusstopPole:Toei.Shinonomebashikousaten.621.4,2018-08-29T08:42:02+09:00,V309:海０１:72801:2:東雲橋交差点:深川五中前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.6,odpt.BusstopPole:Toei.Monzennakachou.1544.8,odpt.BusstopPole:Toei.Fukagawagochuumae.619.1,odpt.Bus:Toei.Umi01.72801.2.V309
15,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CE3,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,V324,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.2,15,odpt.BusstopPole:Toei.Edagawa.166.1,2018-08-29T08:41:56+09:00,V324:海０１:72801:2:枝川:塩浜一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.6,odpt.BusstopPole:Toei.Monzennakachou.1544.8,odpt.BusstopPole:Toei.Shiohamaicchoume.593.1,odpt.Bus:Toei.Umi01.72801.2.V324
16,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CDD,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,V318,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.2,15,odpt.BusstopPole:Toei.Hamazonobashi.2204.1,2018-08-29T08:41:33+09:00,V318:海０１:72801:2:浜園橋:都立三商前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.6,odpt.BusstopPole:Toei.Monzennakachou.1544.8,odpt.BusstopPole:Toei.Toritsusanshoumae.1050.1,odpt.Bus:Toei.Umi01.72801.2.V318
17,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B2C,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,P451,odpt.Busroute:Toei.Gaku02,odpt.BusroutePattern:Toei.Gaku02.16201.1,15,odpt.BusstopPole:Toei.Takadanobabanichoume.857.4,2018-08-29T08:42:03+09:00,P451:学０２:16201:1:高田馬場二丁目:西早稲田,odpt.Operator:Toei,odpt.BusstopPole:Toei.Takadanobabaekimae.855.2,odpt.BusstopPole:Toei.Soudaiseimon.839.9,odpt.BusstopPole:Toei.Nishiwaseda.1174.1,odpt.Bus:Toei.Gaku02.16201.1.P451
18,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100835,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,A592,odpt.Busroute:Toei.Gaku02,odpt.BusroutePattern:Toei.Gaku02.16201.2,15,odpt.BusstopPole:Toei.Soudaiseimon.839.6,2018-08-29T08:41:06+09:00,A592:学０２:16201:2:早大正門:馬場下町,odpt.Operator:Toei,odpt.BusstopPole:Toei.Soudaiseimon.839.6,odpt.BusstopPole:Toei.Takadanobabaekimae.855.6,odpt.BusstopPole:Toei.Babashitachou.1258.3,odpt.Bus:Toei.Gaku02.16201.2.A592
19,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B2B,odpt:Bus,2018-08-29T08:42:51+09:00,2018-08-29T08:43:06+09:00,P450,odpt.Busroute:Toei.Gaku02,odpt.BusroutePattern:Toei.Gaku02.16201.2,15,odpt.BusstopPole:Toei.Takadanobabanichoume.857.2,2018-08-29T08:42:19+09:00,P450:学０２:16201:2:高田馬場二丁目:高田馬場駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Soudaiseimon.839.6,odpt.BusstopPole:Toei.Takadanobabaekimae.855.6,odpt.BusstopPole:Toei.Takadanobabaekimae.855.6,odpt.Bus:Toei.Gaku02.16201.2.P450
20,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CFB,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,V350,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Ootsukayonchoume.1046.1,2018-08-29T08:41:06+09:00,V350:都０２:32301:1:大塚四丁目:大塚三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Ootsukasanchoume.244.3,odpt.Bus:Toei.To02.32301.1.V350
21,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A10,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,M136,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Myougadaniekimae.1507.1,2018-08-29T08:42:21+09:00,M136:都０２:32301:1:茗荷谷駅前:小日向四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Kohinatayonchoume.536.1,odpt.Bus:Toei.To02.32301.1.M136
22,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100BB3,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,R583,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Tomisakaue.1018.2,2018-08-29T08:42:18+09:00,R583:都０２:32301:1:富坂上:春日駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Kasugaekimae.1384.1,odpt.Bus:Toei.To02.32301.1.R583
23,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100ABF,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,N329,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Kasugaekimae.1384.1,2018-08-29T08:41:02+09:00,N329:都０２:32301:1:春日駅前:真砂坂上,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Masagosakaue.1429.2,odpt.Bus:Toei.To02.32301.1.N329
24,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100BB9,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,R589,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Yushimayonchoume.1575.2,2018-08-29T08:42:39+09:00,R589:都０２:32301:1:湯島四丁目:湯島三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Yushimasanchoume.1574.2,odpt.Bus:Toei.To02.32301.1.R589
25,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CAC,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,T269,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Uenohirokouji.135.8,2018-08-29T08:42:24+09:00,T269:都０２:32301:1:上野広小路:御徒町駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Okachimachiekimae.260.2,odpt.Bus:Toei.To02.32301.1.T269
26,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100DAD,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,Z516,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Higashiuenoicchoume.1267.1,2018-08-29T08:42:17+09:00,Z516:都０２:32301:1:東上野一丁目:新御徒町駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Shinokachimachiekimae.1535.1,odpt.Bus:Toei.To02.32301.1.Z516
27,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A0D,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,M133,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Kuramaeekimae.147.1,2018-08-29T08:42:05+09:00,M133:都０２:32301:1:蔵前駅前:本所一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Honjoicchoume.1416.1,odpt.Bus:Toei.To02.32301.1.M133
28,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A11,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,M137,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Honjoicchoume.1416.1,2018-08-29T08:42:36+09:00,M137:都０２:32301:1:本所一丁目:石原一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Ishiwaraicchoume.94.2,odpt.Bus:Toei.To02.32301.1.M137
29,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100AE1,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,N374,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Ishiwarayonchoume.97.2,2018-08-29T08:42:27+09:00,N374:都０２:32301:1:石原四丁目:太平一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Taiheiicchoume.850.2,odpt.Bus:Toei.To02.32301.1.N374
30,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B76,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,P525,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Taiheinichoume.2129.1,2018-08-29T08:42:07+09:00,P525:都０２:32301:1:太平二丁目:太平三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Taiheisanchoume.851.2,odpt.Bus:Toei.To02.32301.1.P525
31,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008A7,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,B737,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.1,15,odpt.BusstopPole:Toei.Kinshikouemmae.441.2,2018-08-29T08:42:27+09:00,B737:都０２:32301:1:錦糸公園前:錦糸町駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Ootsukaekimae.241.1,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.Bus:Toei.To02.32301.1.B737
32,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A3A,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,M180,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,2018-08-29T08:40:12+09:00,M180:都０２:32301:2:錦糸町駅前:錦糸公園前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Kinshikouemmae.441.1,odpt.Bus:Toei.To02.32301.2.M180
33,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100ABA,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,N324,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Ishiwarayonchoume.97.1,2018-08-29T08:41:00+09:00,N324:都０２:32301:2:石原四丁目:石原三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Ishiwarasanchoume.96.1,odpt.Bus:Toei.To02.32301.2.N324
34,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008A6,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,B736,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Ishiwaraicchoume.94.1,2018-08-29T08:42:29+09:00,B736:都０２:32301:2:石原一丁目:本所一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Honjoicchoume.1416.4,odpt.Bus:Toei.To02.32301.2.B736
35,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000322AC6C,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,C226,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Kuramaeekimae.147.2,2018-08-29T08:42:28+09:00,C226:都０２:32301:2:蔵前駅前:寿三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Kotobukisanchoume.534.1,odpt.Bus:Toei.To02.32301.2.C226
36,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A12,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,M138,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Motoasakusasanchoume.1536.1,2018-08-29T08:41:26+09:00,M138:都０２:32301:2:元浅草三丁目:新御徒町駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Shinokachimachiekimae.1535.2,odpt.Bus:Toei.To02.32301.2.M138
37,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000322AC6D,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,C227,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Okachimachiekimae.260.3,2018-08-29T08:42:08+09:00,C227:都０２:32301:2:御徒町駅前:上野広小路,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Uenohirokouji.135.9,odpt.Bus:Toei.To02.32301.2.C227
38,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008A5,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,B735,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Yushimayonchoume.1575.1,2018-08-29T08:41:00+09:00,B735:都０２:32301:2:湯島四丁目:本郷三丁目駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Hongousanchoumeekimae.1410.4,odpt.Bus:Toei.To02.32301.2.B735
39,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310084A,odpt:Bus,2018-08-29T08:42:52+09:00,2018-08-29T08:43:07+09:00,A613,odpt.Busroute:Toei.To02,odpt.BusroutePattern:Toei.To02.32301.2,15,odpt.BusstopPole:Toei.Masagosakaue.1429.1,2018-08-29T08:40:26+09:00,A613:都０２:32301:2:真砂坂上:春日駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.11,odpt.BusstopPole:Toei.Ootsukaekimae.241.2,odpt.BusstopPole:Toei.Kasugaekimae.1384.2,odpt.Bus:Toei.To02.32301.2.A613
